title,rating,price,stock,book_link,img_link
God: The Most Unpleasant Character in All Fiction,Five,30.03,In stock,https://books.toscrape.com/catalogue/god-the-most-unpleasant-character-in-all-fiction_697/index.html,https://books.toscrape.com/media/cache/1f/db/1fdb125bcb8cee71f3404b4dc293348c.jpg
Glory over Everything: Beyond The Kitchen House,Three,45.84,In stock,https://books.toscrape.com/catalogue/glory-over-everything-beyond-the-kitchen-house_696/index.html,https://books.toscrape.com/media/cache/96/41/964194a317f8ce5ed031bf4c9ceb43ab.jpg
Feathers: Displays of Brilliant Plumage,Three,49.05,In stock,https://books.toscrape.com/catalogue/feathers-displays-of-brilliant-plumage_695/index.html,https://books.toscrape.com/media/cache/f2/ee/f2ee668cf593ff13a9560c2801e9c2a2.jpg
"Far & Away: Places on the Brink of Change: Seven Continents, Twenty-Five Years",Four,15.06,In stock,https://books.toscrape.com/catalogue/far-away-places-on-the-brink-of-change-seven-continents-twenty-five-years_694/index.html,https://books.toscrape.com/media/cache/11/e2/11e227bdb5fe8b43dcc2366a157a47c2.jpg
Every Last Word,Three,46.47,In stock,https://books.toscrape.com/catalogue/every-last-word_693/index.html,https://books.toscrape.com/media/cache/92/e7/92e7f0a8ca38964fea93e911aefbf6c9.jpg
Eligible (The Austen Project #4),Three,27.09,In stock,https://books.toscrape.com/catalogue/eligible-the-austen-project-4_692/index.html,https://books.toscrape.com/media/cache/26/3b/263bf5d128bf18553ea8da8bb19e9a0c.jpg
El Deafo,Five,57.62,In stock,https://books.toscrape.com/catalogue/el-deafo_691/index.html,https://books.toscrape.com/media/cache/34/eb/34eb0f1b570d4f1f6ad106652f1ac6ff.jpg
Eight Hundred Grapes,Four,14.39,In stock,https://books.toscrape.com/catalogue/eight-hundred-grapes_690/index.html,https://books.toscrape.com/media/cache/8c/01/8c011092f05791961d25ec3cfcf0a832.jpg
"Eaternity: More than 150 Deliciously Easy Vegan Recipes for a Long, Healthy, Satisfied, Joyful Life",Five,51.75,In stock,https://books.toscrape.com/catalogue/eaternity-more-than-150-deliciously-easy-vegan-recipes-for-a-long-healthy-satisfied-joyful-life_689/index.html,https://books.toscrape.com/media/cache/b1/e1/b1e15eef42c0d71596f9f9ad4e9f48b0.jpg
"Eat Fat, Get Thin",Two,54.07,In stock,https://books.toscrape.com/catalogue/eat-fat-get-thin_688/index.html,https://books.toscrape.com/media/cache/62/3f/623f8e7f7432ce744f4318aae8166ce4.jpg
Don't Get Caught,One,55.35,In stock,https://books.toscrape.com/catalogue/dont-get-caught_687/index.html,https://books.toscrape.com/media/cache/b2/df/b2df2ea409c5cf28538b67aff424b11f.jpg
Doctor Sleep (The Shining #2),Two,40.12,In stock,https://books.toscrape.com/catalogue/doctor-sleep-the-shining-2_686/index.html,https://books.toscrape.com/media/cache/55/bf/55bfc858c1cb19867e41415532ae43c6.jpg
Demigods & Magicians: Percy and Annabeth Meet the Kanes (Percy Jackson & Kane Chronicles Crossover #1-3),Five,37.51,In stock,https://books.toscrape.com/catalogue/demigods-magicians-percy-and-annabeth-meet-the-kanes-percy-jackson-kane-chronicles-crossover-1-3_685/index.html,https://books.toscrape.com/media/cache/8f/80/8f8074d9f035c2a0ef8595ad89f7bcc8.jpg
Dear Mr. Knightley,Five,11.21,In stock,https://books.toscrape.com/catalogue/dear-mr-knightley_684/index.html,https://books.toscrape.com/media/cache/78/87/78873811f8c1d75a0c26d8cc8e6a9dbc.jpg
Daily Fantasy Sports,One,36.58,In stock,https://books.toscrape.com/catalogue/daily-fantasy-sports_683/index.html,https://books.toscrape.com/media/cache/44/ff/44ff81a2ea37d3946605e205ddd538eb.jpg
Crazy Love: Overwhelmed by a Relentless God,Two,47.72,In stock,https://books.toscrape.com/catalogue/crazy-love-overwhelmed-by-a-relentless-god_682/index.html,https://books.toscrape.com/media/cache/03/f1/03f1e337afadba35687672b5625a9757.jpg
Cometh the Hour (The Clifton Chronicles #6),Three,25.01,In stock,https://books.toscrape.com/catalogue/cometh-the-hour-the-clifton-chronicles-6_681/index.html,https://books.toscrape.com/media/cache/55/11/5511a4296fbd484dcaa89c8a2d25965d.jpg
Code Name Verity (Code Name Verity #1),Four,22.13,In stock,https://books.toscrape.com/catalogue/code-name-verity-code-name-verity-1_680/index.html,https://books.toscrape.com/media/cache/f5/58/f55886d1bf600529a35e1bd932c78ca0.jpg
Clockwork Angel (The Infernal Devices #1),One,44.14,In stock,https://books.toscrape.com/catalogue/clockwork-angel-the-infernal-devices-1_679/index.html,https://books.toscrape.com/media/cache/ff/0e/ff0ee0002f510112b6d7a88f53366e1d.jpg
City of Glass (The Mortal Instruments #3),Four,56.02,In stock,https://books.toscrape.com/catalogue/city-of-glass-the-mortal-instruments-3_678/index.html,https://books.toscrape.com/media/cache/00/08/0008e65aa431ed3625ad3a4352f8e90d.jpg
City of Fallen Angels (The Mortal Instruments #4),Four,11.23,In stock,https://books.toscrape.com/catalogue/city-of-fallen-angels-the-mortal-instruments-4_677/index.html,https://books.toscrape.com/media/cache/c9/40/c940b6c329ecc39aaed2ab0140592a4b.jpg
City of Bones (The Mortal Instruments #1),One,43.28,In stock,https://books.toscrape.com/catalogue/city-of-bones-the-mortal-instruments-1_676/index.html,https://books.toscrape.com/media/cache/96/af/96af4aaf25ab49b057c10b5b7eb7652c.jpg
City of Ashes (The Mortal Instruments #2),One,47.27,In stock,https://books.toscrape.com/catalogue/city-of-ashes-the-mortal-instruments-2_675/index.html,https://books.toscrape.com/media/cache/68/da/68dab382d535305ca6025be9921df0d1.jpg
Cell,Four,20.29,In stock,https://books.toscrape.com/catalogue/cell_674/index.html,https://books.toscrape.com/media/cache/0b/97/0b97282ed82b771ed328e05386a84adb.jpg
Catching Jordan (Hundred Oaks),Three,50.83,In stock,https://books.toscrape.com/catalogue/catching-jordan-hundred-oaks_673/index.html,https://books.toscrape.com/media/cache/ad/ac/adac97366586d261feab30bf5220756e.jpg
"Carry On, Warrior: Thoughts on Life Unarmed",Three,31.85,In stock,https://books.toscrape.com/catalogue/carry-on-warrior-thoughts-on-life-unarmed_672/index.html,https://books.toscrape.com/media/cache/dd/f5/ddf5da673bb34a74a81faf7271c7ca13.jpg
Carrie,Two,46.23,In stock,https://books.toscrape.com/catalogue/carrie_671/index.html,https://books.toscrape.com/media/cache/c5/6f/c56f37eb53888765eb55f86fb7381c2f.jpg
Buying In: The Secret Dialogue Between What We Buy and Who We Are,Four,37.80,In stock,https://books.toscrape.com/catalogue/buying-in-the-secret-dialogue-between-what-we-buy-and-who-we-are_670/index.html,https://books.toscrape.com/media/cache/f2/fa/f2faa289117546efa0b4068a07778ab0.jpg
Brain on Fire: My Month of Madness,Five,49.32,In stock,https://books.toscrape.com/catalogue/brain-on-fire-my-month-of-madness_669/index.html,https://books.toscrape.com/media/cache/88/aa/88aad1204951e0900906173b086e6695.jpg
Batman: Europa,Two,32.01,In stock,https://books.toscrape.com/catalogue/batman-europa_668/index.html,https://books.toscrape.com/media/cache/f1/fe/f1fecf0ce9b5771e4d2c9619e8550988.jpg
Barefoot Contessa Back to Basics,One,28.01,In stock,https://books.toscrape.com/catalogue/barefoot-contessa-back-to-basics_667/index.html,https://books.toscrape.com/media/cache/b8/38/b838b65e0e1ac3a9b498dfb1bf004420.jpg
Barefoot Contessa at Home: Everyday Recipes You'll Make Over and Over Again,Five,50.62,In stock,https://books.toscrape.com/catalogue/barefoot-contessa-at-home-everyday-recipes-youll-make-over-and-over-again_666/index.html,https://books.toscrape.com/media/cache/74/aa/74aa29b1ba4147eaf5b46671bf235861.jpg
Balloon Animals,Three,17.03,In stock,https://books.toscrape.com/catalogue/balloon-animals_665/index.html,https://books.toscrape.com/media/cache/6e/23/6e2324cae6335e8e98c8b46597afc9a3.jpg
Art Ops Vol. 1,Three,48.80,In stock,https://books.toscrape.com/catalogue/art-ops-vol-1_664/index.html,https://books.toscrape.com/media/cache/0b/b4/0bb4c64f1522c033368df5567a349472.jpg
Aristotle and Dante Discover the Secrets of the Universe (Aristotle and Dante Discover the Secrets of the Universe #1),Four,58.14,In stock,https://books.toscrape.com/catalogue/aristotle-and-dante-discover-the-secrets-of-the-universe-aristotle-and-dante-discover-the-secrets-of-the-universe-1_663/index.html,https://books.toscrape.com/media/cache/61/1a/611aba0ef5b859ba1977ef30677b0194.jpg
Angels Walking (Angels Walking #1),Two,34.20,In stock,https://books.toscrape.com/catalogue/angels-walking-angels-walking-1_662/index.html,https://books.toscrape.com/media/cache/50/0e/500eeb810e940424827580574e46852c.jpg
Angels & Demons (Robert Langdon #1),Three,51.48,In stock,https://books.toscrape.com/catalogue/angels-demons-robert-langdon-1_661/index.html,https://books.toscrape.com/media/cache/b4/2a/b42a187c37de904f776070c57f51c756.jpg
All the Light We Cannot See,Five,29.87,In stock,https://books.toscrape.com/catalogue/all-the-light-we-cannot-see_660/index.html,https://books.toscrape.com/media/cache/41/c3/41c37f7f0e03ee1144dd6fa89483b5d9.jpg
"Adulthood Is a Myth: A ""Sarah's Scribbles"" Collection",Two,10.90,In stock,https://books.toscrape.com/catalogue/adulthood-is-a-myth-a-sarahs-scribbles-collection_659/index.html,https://books.toscrape.com/media/cache/a2/b9/a2b974e5a66e7502c77d2e4632abe033.jpg
Abstract City,Five,56.37,In stock,https://books.toscrape.com/catalogue/abstract-city_658/index.html,https://books.toscrape.com/media/cache/e7/70/e77019ebd71bcf6badb085bddf47c413.jpg
A Time of Torment (Charlie Parker #14),Five,48.35,In stock,https://books.toscrape.com/catalogue/a-time-of-torment-charlie-parker-14_657/index.html,https://books.toscrape.com/media/cache/e8/c0/e8c0ba15066bab950ae161fd60949b9a.jpg
A Study in Scarlet (Sherlock Holmes #1),Two,16.73,In stock,https://books.toscrape.com/catalogue/a-study-in-scarlet-sherlock-holmes-1_656/index.html,https://books.toscrape.com/media/cache/8f/a4/8fa41d6caa10e427356b8a590eb4d96b.jpg
"A Series of Catastrophes and Miracles: A True Story of Love, Science, and Cancer",Two,56.48,In stock,https://books.toscrape.com/catalogue/a-series-of-catastrophes-and-miracles-a-true-story-of-love-science-and-cancer_655/index.html,https://books.toscrape.com/media/cache/9b/20/9b2076ce7414103a093ce2459d089969.jpg
A People's History of the United States,Two,40.79,In stock,https://books.toscrape.com/catalogue/a-peoples-history-of-the-united-states_654/index.html,https://books.toscrape.com/media/cache/75/20/75200336c141156746000f7055df344a.jpg
A Man Called Ove,One,39.72,In stock,https://books.toscrape.com/catalogue/a-man-called-ove_653/index.html,https://books.toscrape.com/media/cache/9c/f1/9cf1f4a47b8d08909fc092e6ae598d83.jpg
A Distant Mirror: The Calamitous 14th Century,Three,14.58,In stock,https://books.toscrape.com/catalogue/a-distant-mirror-the-calamitous-14th-century_652/index.html,https://books.toscrape.com/media/cache/41/d5/41d5fa6a81cdbcbe6b0b15757a4c9144.jpg
A Brush of Wings (Angels Walking #3),One,55.51,In stock,https://books.toscrape.com/catalogue/a-brush-of-wings-angels-walking-3_651/index.html,https://books.toscrape.com/media/cache/4d/16/4d163d43cb4aa624e599330a39abace5.jpg
1491: New Revelations of the Americas Before Columbus,Three,21.80,In stock,https://books.toscrape.com/catalogue/1491-new-revelations-of-the-americas-before-columbus_650/index.html,https://books.toscrape.com/media/cache/88/75/8875f384ce9103281b7f6e86a2b8204d.jpg
"The Three Searches, Meaning, and the Story",Three,13.33,In stock,https://books.toscrape.com/catalogue/the-three-searches-meaning-and-the-story_649/index.html,https://books.toscrape.com/media/cache/83/35/8335b71599b5a257a56cfabdd79080a4.jpg
Searching for Meaning in Gailana,One,38.73,In stock,https://books.toscrape.com/catalogue/searching-for-meaning-in-gailana_648/index.html,https://books.toscrape.com/media/cache/3b/04/3b045fe0394dc192950a0ec9e3812fe4.jpg
Rook,Four,37.86,In stock,https://books.toscrape.com/catalogue/rook_647/index.html,https://books.toscrape.com/media/cache/55/33/5533595a623c3bb947c4a5171fc2df08.jpg
My Kitchen Year: 136 Recipes That Saved My Life,Two,11.53,In stock,https://books.toscrape.com/catalogue/my-kitchen-year-136-recipes-that-saved-my-life_646/index.html,https://books.toscrape.com/media/cache/76/a1/76a1516c8d9c3e620626f30840013a85.jpg
13 Hours: The Inside Account of What Really Happened In Benghazi,One,27.06,In stock,https://books.toscrape.com/catalogue/13-hours-the-inside-account-of-what-really-happened-in-benghazi_645/index.html,https://books.toscrape.com/media/cache/15/f7/15f78e0b04feb9b94e88865803cb5e9e.jpg
Will You Won't You Want Me?,Three,13.86,In stock,https://books.toscrape.com/catalogue/will-you-wont-you-want-me_644/index.html,https://books.toscrape.com/media/cache/16/e3/16e3ca741956485119251e7442a67e2e.jpg
Tipping Point for Planet Earth: How Close Are We to the Edge?,One,37.55,In stock,https://books.toscrape.com/catalogue/tipping-point-for-planet-earth-how-close-are-we-to-the-edge_643/index.html,https://books.toscrape.com/media/cache/56/97/5697f2f8f628129df01c5790985ffd9b.jpg
The Star-Touched Queen,Five,32.30,In stock,https://books.toscrape.com/catalogue/the-star-touched-queen_642/index.html,https://books.toscrape.com/media/cache/d3/0d/d30dd8b6be6f9fcfd17178e8083238b6.jpg
The Silent Sister (Riley MacPherson #1),Five,46.29,In stock,https://books.toscrape.com/catalogue/the-silent-sister-riley-macpherson-1_641/index.html,https://books.toscrape.com/media/cache/30/2c/302cd9c84442e139145ec0993880d7e0.jpg
The Midnight Watch: A Novel of the Titanic and the Californian,One,26.20,In stock,https://books.toscrape.com/catalogue/the-midnight-watch-a-novel-of-the-titanic-and-the-californian_640/index.html,https://books.toscrape.com/media/cache/97/3a/973a2c3462a18fc90d3b9662d959df37.jpg
The Lonely City: Adventures in the Art of Being Alone,Two,33.26,In stock,https://books.toscrape.com/catalogue/the-lonely-city-adventures-in-the-art-of-being-alone_639/index.html,https://books.toscrape.com/media/cache/5c/5e/5c5e527fea6b17199773bb175b515aee.jpg
The Gray Rhino: How to Recognize and Act on the Obvious Dangers We Ignore,Four,59.15,In stock,https://books.toscrape.com/catalogue/the-gray-rhino-how-to-recognize-and-act-on-the-obvious-dangers-we-ignore_638/index.html,https://books.toscrape.com/media/cache/9f/25/9f255826f354776dda9afbd5576a7add.jpg
The Golden Condom: And Other Essays on Love Lost and Found,One,39.43,In stock,https://books.toscrape.com/catalogue/the-golden-condom-and-other-essays-on-love-lost-and-found_637/index.html,https://books.toscrape.com/media/cache/dc/4d/dc4d070e33813a07a4e02f069e6d482f.jpg
The Epidemic (The Program 0.6),Five,14.44,In stock,https://books.toscrape.com/catalogue/the-epidemic-the-program-06_636/index.html,https://books.toscrape.com/media/cache/87/cd/87cd652c35e2a78535c83becae33cff2.jpg
The Dinner Party,Two,56.54,In stock,https://books.toscrape.com/catalogue/the-dinner-party_635/index.html,https://books.toscrape.com/media/cache/ba/76/ba761d23c5c0e5a0638e04739c69c5d0.jpg
The Diary of a Young Girl,Three,59.90,In stock,https://books.toscrape.com/catalogue/the-diary-of-a-young-girl_634/index.html,https://books.toscrape.com/media/cache/83/d5/83d5526864a108d27fd4b03dd31ec18b.jpg
The Children,Three,11.88,In stock,https://books.toscrape.com/catalogue/the-children_633/index.html,https://books.toscrape.com/media/cache/d8/03/d803ab341d3020a3bb280d6135e4ae65.jpg
Stars Above (The Lunar Chronicles #4.5),Two,48.05,In stock,https://books.toscrape.com/catalogue/stars-above-the-lunar-chronicles-45_632/index.html,https://books.toscrape.com/media/cache/fd/5b/fd5b14399052ab552e240ed18ab03c6d.jpg
Snatched: How A Drug Queen Went Undercover for the DEA and Was Kidnapped By Colombian Guerillas,Three,21.21,In stock,https://books.toscrape.com/catalogue/snatched-how-a-drug-queen-went-undercover-for-the-dea-and-was-kidnapped-by-colombian-guerillas_631/index.html,https://books.toscrape.com/media/cache/2a/f3/2af39796852729270fb23e05a662a42c.jpg
Raspberry Pi Electronics Projects for the Evil Genius,Four,49.67,In stock,https://books.toscrape.com/catalogue/raspberry-pi-electronics-projects-for-the-evil-genius_630/index.html,https://books.toscrape.com/media/cache/a2/da/a2da8957b9cb8265d7f1dfeb0651f1c7.jpg
Quench Your Own Thirst: Business Lessons Learned Over a Beer or Two,One,43.14,In stock,https://books.toscrape.com/catalogue/quench-your-own-thirst-business-lessons-learned-over-a-beer-or-two_629/index.html,https://books.toscrape.com/media/cache/2d/fd/2dfdc52bcdbd82dee50372bc46c83e15.jpg
Psycho: Sanitarium (Psycho #1.5),Five,36.97,In stock,https://books.toscrape.com/catalogue/psycho-sanitarium-psycho-15_628/index.html,https://books.toscrape.com/media/cache/02/5c/025c30a378e2a4190e84f1429e81b803.jpg
Poisonous (Max Revere Novels #3),Three,26.80,In stock,https://books.toscrape.com/catalogue/poisonous-max-revere-novels-3_627/index.html,https://books.toscrape.com/media/cache/23/52/2352718971d5e166fa9541a5a7d716fa.jpg
One with You (Crossfire #5),Four,15.71,In stock,https://books.toscrape.com/catalogue/one-with-you-crossfire-5_626/index.html,https://books.toscrape.com/media/cache/b8/29/b829181ae95c8f020c1ad3273192de30.jpg
No Love Allowed (Dodge Cove #1),Four,54.65,In stock,https://books.toscrape.com/catalogue/no-love-allowed-dodge-cove-1_625/index.html,https://books.toscrape.com/media/cache/70/3e/703e053877204a396ec6e7beac863118.jpg
Murder at the 42nd Street Library (Raymond Ambler #1),Four,54.36,In stock,https://books.toscrape.com/catalogue/murder-at-the-42nd-street-library-raymond-ambler-1_624/index.html,https://books.toscrape.com/media/cache/c3/8d/c38d65cd155b67ca025f0655bd1bb095.jpg
Most Wanted,Three,35.28,In stock,https://books.toscrape.com/catalogue/most-wanted_623/index.html,https://books.toscrape.com/media/cache/8b/bc/8bbc5ab4c3784b4d9b93eb0fd1fb6fd6.jpg
"Love, Lies and Spies",Two,20.55,In stock,https://books.toscrape.com/catalogue/love-lies-and-spies_622/index.html,https://books.toscrape.com/media/cache/7a/22/7a224a6e174af91950e9b124afe54e0e.jpg
